Post URL,File,Post Date,Caption,prediction_sence
https://www.instagram.com/p/C-24BjCyhuH/,1288.jpg,2024-08-19 16:00:27,"Paket Trip Tanpa Minimal Peserta 😍🥳🥳

Paket Open Trip (Digabung) Jalan Setiap Weekend dan Hari Libur 🤩🥳🥳

Catat Jadwal Open Trip Pahawang 
Agustus :3, 4, 10, 11, 17, 18, 24, 31
September :1, 7, 8, 14, 15, 16, 21, 22, 28, 29

📍Meeting Point Dermaga Ketapang Lampung

Info Lebih Lanjut Bisa Hubungin
WhatsApp:📱0821-7858-6537

FASILITAS💯💯💯💯💯💯💯💯💯💯💯💯 

⛵Perahu 🚣Pelampung/Life Jacket
🏊Alat Snorkeling Lengkap 
🏥Asuransi Perjalanan Wisata
🚑P3K
📷Kamera Under Water (Bawah Laut) 
📹Kamera Up Water (Darat) 
🎬Dokumentasi Selama Trip
🍴Makan 🍻Air Minum
💸Tiket Masuk Jelajah Pulau
💶Tiket Masuk Spot Snorkeling
👦Tour Guide handal pengambilan foto
🚻Tempat Ganti baju

DESTINASI:
1.Pahawang Besar
2.Pahawang Kecil
3.Kelagian Besar
4.Kelagian kecil
5.Snorkeling Taman Nemo
6.Snorkeling Cukuh Bedil

#pahawang
#tegalmas
#tegalmasisland
#liburanlampung 
#viral 
#wisatategalmas
#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung
#jambi
#bengkulu#jaksel
#tenggerang#lamsel
#pesawaran
#hiling
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia
#dafiratravelindonesia",ice skating rink/indoor
https://www.instagram.com/p/C8RlnNNyf3q/,1289.jpg,2024-06-16 11:24:52,"Mimin Kasih Info Paket trip libur Lebaran kepulau pahawang hanya dengan 150rb perorangnya loh 😍😍kalian sudah bisa menikmati explore empat pulau yang ada di pahawang dan dua tempat Snorkling lho 😮😮

kapan lagi? bisa nikmati liburan murah dan sudah dapat fasilitas yang lengkap, ayo buruan ajak teman, keluarga atau pasangan mu untuk liburan ke pulau pahawang 😍😍

Catat tanggal liburan kalian 🤩
Juni :15, 16 , 17, 18, 22, 23, 29, 30
Juli :6, 7, 13, 14, 20, 21, 27, 28
Agustus :3, 4, 10, 11, 17, 18, 24, 31

untuk Info lebih lengkap bisa langsung hubungi Contact Person :

Whatsapp 
0821-7858-6537

#pahawang
#tegalmas
#tegalmasisland
#liburanlampung 
#viral 
#wisatategalmas
#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung
#jambi
#bengkulu#jaksel
#tenggerang#lamsel
#pesawaran
#hiling
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia",boat deck
https://www.instagram.com/p/DIGolKXvlQB/,1290.jpg,2025-04-06 11:35:53,"Paket Trip Tanpa Minimal
Peserta🥳🥳🥳🥳

1.Paket Open Trip (Gabung) 
 (khusus weekend) 
 
 • Open Trip Pahawang 150k/orang
 • Open trip wayang 500k/orang

(Meeting point dermaga 4 ketapang) 

2.Paket Privat Trip (Every Day) 
Paket ini sangat cocok sekali
untuk Family Trip,Gathering,
Honeymoon,dll.
Kamu dapat atur jadwal liburan 
sesuai Keinginan mu. 

• Privat Pulau Pahawang 
  Start From 170k/orang

• Privat Pulau Tegal Mas
  Start From 245k/orang

•Privat Pulau Wayang
 Start From 550k/orang

•Privat Teluk Kiluan
 Start from 400k/orang

Harga menyesuaikan peserta. 
Semakin banyak peserta harga
semakin Murah Per Orangnyaa🥰🥰
___________________________________
Meeting point dermaga 4 ketapang
___________________________________
Info lebih lengkap bisa langsung
hubungi :📱:0819-2861-4064
___________________________________
Fasilitas :
 ⛵Kapal Eksplore Pulau dan Spot Snorkling.
🍛Makan 1x 
🥛Air Mineral.
🏊Alat Snorkling (Mask & Snorkel) 
👕Life Jacket (Pelampung).
🏷️Tiket Masuk Pulau Maupun Spot  Snorkling.
📷Camera Underwater.
💉P3K.
🕺Tour Guide
👫Jodoh Bila Beruntung
🖼️Dokumentasi Underwater.
🎞️Dokumentasi Upwater.

-------------------------------------------------
#pahawang #pulaupahawang #pahawangisland 
#pahawangislandlampung 
#tegalmas #pulauwayang
 #telukkiluan #telukhantu
 #opentrip #viral 
#wisatapahawanglampung
 #palembang #pulauwayanglampung
#jakarta #lampung 
#pringsewulampung 
#bandarlampung 
#sumsel #bandung 
#jambi #bengkulu #jaksel 
#tenggerang #lamsel 
#pesawaran
#explorewisatalampung 
#opentrippahawang 
#lampunggeh #fyp 
 #indonesia",lake/natural
https://www.instagram.com/p/C1lc_qzPCaK/,1291.jpg,2024-01-02 04:54:37,"Paket Trip Tampa Minimal
Peserta🥳🥳🥳🥳

1.Paket Open Trip (Gabung) 
(khusus weekend) 

• open trip pahawang 150k/orang
• open trip tegal mas 230k/orang

2.Paket Privat Trip (Every Day) 
Paket ini sangat cocok sekali
untuk Family Trip,Gathering,
Honeymoon,dll.
Kamu dapat atur jadwal liburan 
sesuai Keinginan mu. 

• Privat Pahawang 
Start From 170k/orang

• Privat Tegal Mas
Start From 245k/orang

Harga menyesuaikan peserta. 
Semakin banyak peserta harga
semakin Murah🥰🥰
___________________________________
Meeting point dermaga 4 ketapang
___________________________________
Info lebih lengkap bisa langsung hubungi :
📱:081928614064
___________________________________
Fasilitas :
⛵Kapal Eksplore Pulau dan Spot Snorkling.
🍛Makan 1x 
🥛Air Mineral.
🏊Alat Snorkling (Mask & Snorkel) 
👕Life Jacket (Pelampung).
🏷️Tiket Masuk Pulau Maupun Spot Snorkling.
📷Camera Underwater.
💉P3K.
🕺Tour Guide
🖼️Dokumentasi Underwater.
🎞️Dokumentasi Upwater.

Destinasi :
- Pulau kelagian kecil
- Snorkeling Cuku Bedil
- SnorkelingTaman Nemo
- Pulau Pahawang Besar
- Pulau Pahawang Kecil
- Pulau Kelagian Besar
------------------------------------------------------------

#pahawang #pulaupahawang #pahawangisland
#pahawangislandlampung 
#pahawangmurah
#pahawanglampung#tegalmas
#tegalmasisland #wisatapahawanglampung 
#wisatategalmas#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung 
#jambi #bengkulu#jaksel 
#tenggerang#lamsel
#pesawaran#hiling
#pesonapesawaran
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia",lagoon
https://www.instagram.com/p/C6sBJvuSjCY/,1292.jpg,2024-05-08 00:42:59,"Mimin Kasih Info Paket trip libur Lebaran kepulau pahawang hanya dengan 150rb perorangnya loh 😍😍kalian sudah bisa menikmati explore empat pulau yang ada di pahawang dan dua tempat Snorkling lho 😮😮

kapan lagi? bisa nikmati liburan murah dan sudah dapat fasilitas yang lengkap, ayo buruan ajak teman, keluarga atau pasangan mu untuk liburan ke pulau pahawang 😍😍

untuk Info lebih lengkap bisa langsung hubungi Contact Person :

Whatsapp 
Admin 1 : 0821-7858-6537
Admin 2 : 0858-3882-2708

#pahawang
#tegalmas
#tegalmasisland
#liburanlampung 
#viral 
#wisatategalmas
#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung
#jambi
#bengkulu#jaksel
#tenggerang#lamsel
#pesawaran
#hiling
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia",pavilion
https://www.instagram.com/p/C8BQn1uyPCF/,1293.jpg,2024-06-10 03:13:36,"Mimin Kasih Info Paket trip libur Lebaran kepulau pahawang hanya dengan 150rb perorangnya loh 😍😍kalian sudah bisa menikmati explore empat pulau yang ada di pahawang dan dua tempat Snorkling lho 😮😮

kapan lagi? bisa nikmati liburan murah dan sudah dapat fasilitas yang lengkap, ayo buruan ajak teman, keluarga atau pasangan mu untuk liburan ke pulau pahawang 😍😍

Catat tanggal liburan kalian 🤩
Mei : 18,19,23,24,25,26
Juni : 1,2,8,9,15,16,17,18,22,23,29,30

untuk Info lebih lengkap bisa langsung hubungi Contact Person :

Whatsapp 
0821-7858-6537

#pahawang
#tegalmas
#tegalmasisland
#liburanlampung 
#viral 
#wisatategalmas
#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung
#jambi
#bengkulu#jaksel
#tenggerang#lamsel
#pesawaran
#hiling
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia",beach
https://www.instagram.com/p/C2XN4ePPKG4/,1294.jpg,2024-01-21 12:44:35,"Paket Trip Tampa Minimal
Peserta🥳🥳🥳🥳

1.Paket Open Trip (Gabung) 
(khusus weekend) 

• open trip pahawang 150k/orang
• open trip tegal mas 230k/orang

2.Paket Privat Trip (Every Day) 
Paket ini sangat cocok sekali
untuk Family Trip,Gathering,
Honeymoon,dll.
Kamu dapat atur jadwal liburan 
sesuai Keinginan mu. 

• Privat Pahawang 
Start From 170k/orang

• Privat Tegal Mas
Start From 245k/orang

Harga menyesuaikan peserta. 
Semakin banyak peserta harga
semakin Murah🥰🥰
___________________________________
Meeting point dermaga 4 ketapang
___________________________________
Info lebih lengkap bisa langsung hubungi :
📱:081928614064
___________________________________
Fasilitas :
⛵Kapal Eksplore Pulau dan Spot Snorkling.
🍛Makan 1x 
🥛Air Mineral.
🏊Alat Snorkling (Mask & Snorkel) 
👕Life Jacket (Pelampung).
🏷️Tiket Masuk Pulau Maupun Spot Snorkling.
📷Camera Underwater.
💉P3K.
🕺Tour Guide
🖼️Dokumentasi Underwater.
🎞️Dokumentasi Upwater.

Destinasi :
- Pulau kelagian kecil
- Snorkeling Cuku Bedil
- SnorkelingTaman Nemo
- Pulau Pahawang Besar
- Pulau Pahawang Kecil
- Pulau Kelagian Besar
------------------------------------------------------------

#pahawang #pulaupahawang #pahawangisland
#pahawangislandlampung 
#pahawangmurah
#pahawanglampung#tegalmas
 #wisatapahawanglampung 
#wisatategalmas#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung 
#jambi #bengkulu#jaksel 
#tenggerang#lamsel
#pesawaran#hiling
#pesonapesawaran
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia",raft
https://www.instagram.com/p/C8BgKqaypUX/,1295.jpg,2024-06-10 05:29:26,"Mimin Kasih Info Paket trip libur Lebaran kepulau pahawang hanya dengan 150rb perorangnya loh 😍😍kalian sudah bisa menikmati explore empat pulau yang ada di pahawang dan dua tempat Snorkling lho 😮😮

kapan lagi? bisa nikmati liburan murah dan sudah dapat fasilitas yang lengkap, ayo buruan ajak teman, keluarga atau pasangan mu untuk liburan ke pulau pahawang 😍😍

Catat tanggal liburan kalian 🤩
Mei : 18,19,23,24,25,26
Juni : 1,2,8,9,15,16,17,18,22,23,29,30

untuk Info lebih lengkap bisa langsung hubungi Contact Person :

Whatsapp 
0821-7858-6537

#pahawang
#tegalmas
#tegalmasisland
#liburanlampung 
#viral 
#wisatategalmas
#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung
#jambi
#bengkulu#jaksel
#tenggerang#lamsel
#pesawaran
#hiling
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia",volleyball court/outdoor
https://www.instagram.com/p/C9XmCczy2qE/,1296.jpg,2024-07-13 15:55:26,"Mimin Kasih Info Paket trip libur Lebaran kepulau pahawang hanya dengan 150rb perorangnya loh 😍😍kalian sudah bisa menikmati explore empat pulau yang ada di pahawang dan dua tempat Snorkling lho 😮😮

kapan lagi? bisa nikmati liburan murah dan sudah dapat fasilitas yang lengkap, ayo buruan ajak teman, keluarga atau pasangan mu untuk liburan ke pulau pahawang 😍😍

Catat tanggal liburan kalian 🤩
Juli :6, 7, 13, 14, 20, 21, 27, 28
Agustus :3, 4, 10, 11, 17, 18, 24, 31
September :1, 7, 8, 14, 15, 16, 21, 22, 28, 29

untuk Info lebih lengkap bisa langsung hubungi Contact Person :

Whatsapp 
0821-7858-6537

#pahawang
#tegalmas
#tegalmasisland
#liburanlampung 
#viral 
#wisatategalmas
#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung
#jambi
#bengkulu#jaksel
#tenggerang#lamsel
#pesawaran
#hiling
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia
#dafiratravelindonesia",beach
https://www.instagram.com/p/C9FZak3Soad/,1297.jpg,2024-07-06 14:18:48,"Mimin Kasih Info Paket trip libur Lebaran kepulau pahawang hanya dengan 150rb perorangnya loh 😍😍kalian sudah bisa menikmati explore empat pulau yang ada di pahawang dan dua tempat Snorkling lho 😮😮

kapan lagi? bisa nikmati liburan murah dan sudah dapat fasilitas yang lengkap, ayo buruan ajak teman, keluarga atau pasangan mu untuk liburan ke pulau pahawang 😍😍

Catat tanggal liburan kalian 🤩
Juli :6, 7, 13, 14, 20, 21, 27, 28
Agustus :3, 4, 10, 11, 17, 18, 24, 31
September :1, 7, 8, 14, 15, 16, 21, 22, 28, 29

untuk Info lebih lengkap bisa langsung hubungi Contact Person :

Whatsapp 
0821-7858-6537

#pahawang
#tegalmas
#tegalmasisland
#liburanlampung 
#viral 
#wisatategalmas
#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung
#jambi
#bengkulu#jaksel
#tenggerang#lamsel
#pesawaran
#hiling
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia
#dafiratravelindonesia",boat deck
https://www.instagram.com/p/C6TuO9oS1uf/,1298.jpg,2024-04-28 14:15:54,"Mimin Kasih Info Paket trip libur Lebaran kepulau pahawang hanya dengan 150rb perorangnya loh 😍😍kalian sudah bisa menikmati explore empat pulau yang ada di pahawang dan dua tempat Snorkling lho 😮😮

kapan lagi? bisa nikmati liburan murah dan sudah dapat fasilitas yang lengkap, ayo buruan ajak teman, keluarga atau pasangan mu untuk liburan ke pulau pahawang 😍😍

untuk Info lebih lengkap bisa langsung hubungi Contact Person :

Whatsapp 
Admin 1 : 0821-7858-6537
Admin 2 : 0858-3882-2708

#pahawang
#tegalmas
#tegalmasisland
#liburanlampung 
#viral 
#wisatategalmas
#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung
#jambi
#bengkulu#jaksel
#tenggerang#lamsel
#pesawaran
#hiling
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia",raft
https://www.instagram.com/p/C6WpaLwSo5c/,1299.jpg,2024-04-29 17:31:28,"Mimin Kasih Info Paket trip libur Lebaran kepulau pahawang hanya dengan 150rb perorangnya loh 😍😍kalian sudah bisa menikmati explore empat pulau yang ada di pahawang dan dua tempat Snorkling lho 😮😮

kapan lagi? bisa nikmati liburan murah dan sudah dapat fasilitas yang lengkap, ayo buruan ajak teman, keluarga atau pasangan mu untuk liburan ke pulau pahawang 😍😍

untuk Info lebih lengkap bisa langsung hubungi Contact Person :

Whatsapp 
Admin 1 : 0821-7858-6537
Admin 2 : 0858-3882-2708

#pahawang
#tegalmas
#tegalmasisland
#liburanlampung 
#viral 
#wisatategalmas
#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung
#jambi
#bengkulu#jaksel
#tenggerang#lamsel
#pesawaran
#hiling
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia",creek
https://www.instagram.com/p/C6Wp62ZyYX4/,1300.jpg,2024-04-29 17:35:55,"Mimin Kasih Info Paket trip libur Lebaran kepulau pahawang hanya dengan 150rb perorangnya loh 😍😍kalian sudah bisa menikmati explore empat pulau yang ada di pahawang dan dua tempat Snorkling lho 😮😮

kapan lagi? bisa nikmati liburan murah dan sudah dapat fasilitas yang lengkap, ayo buruan ajak teman, keluarga atau pasangan mu untuk liburan ke pulau pahawang 😍😍

untuk Info lebih lengkap bisa langsung hubungi Contact Person :

Whatsapp 
Admin 1 : 0821-7858-6537
Admin 2 : 0858-3882-2708

#pahawang
#tegalmas
#tegalmasisland
#liburanlampung 
#viral 
#wisatategalmas
#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung
#jambi
#bengkulu#jaksel
#tenggerang#lamsel
#pesawaran
#hiling
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia",underwater/ocean deep
https://www.instagram.com/p/DMy4vNoPJTo/,1301.jpg,2025-08-01 02:09:14,"Paket Trip Tanpa Minimal
Peserta🥳🥳🥳🥳

1.Paket Open Trip (Gabung) 
 (khusus weekend) 
 
 • Open Trip Pahawang 150k/orang
 • Open trip wayang 550k/orang

(Meeting point dermaga 4 ketapang) 

2.Paket Privat Trip (Every Day) 
Paket ini sangat cocok sekali
untuk Family Trip,Gathering,
Honeymoon,dll.
Kamu dapat atur jadwal liburan 
sesuai Keinginan mu. 

• Privat Pulau Pahawang 
  Start From 170k/orang

• Privat Pulau Tegal Mas
  Start From 245k/orang

•Privat Pulau Wayang
 Start From 550k/orang

•Privat Teluk Kiluan
 Start from 400k/orang

Harga menyesuaikan peserta. 
Semakin banyak peserta harga
semakin Murah Per Orangnyaa🥰🥰
___________________________________
Meeting point dermaga 4 ketapang
___________________________________
Info lebih lengkap bisa langsung
hubungi :📱:0819-2861-4064
___________________________________
Fasilitas :
 ⛵Kapal Eksplore Pulau dan Spot Snorkling.
🍛Makan 1x 
🥛Air Mineral.
🏊Alat Snorkling (Mask & Snorkel) 
👕Life Jacket (Pelampung).
🏷️Tiket Masuk Pulau Maupun Spot  Snorkling.
📷Camera Underwater.
💉P3K.
🕺Tour Guide
👫Jodoh Bila Beruntung
🖼️Dokumentasi Underwater.
🎞️Dokumentasi Upwater.

-------------------------------------------------
#pahawang #pulaupahawang #pahawangisland 
#pahawangislandlampung 
#tegalmas #pulauwayang
 #telukkiluan #telukhantu
 #opentrip #viral 
#wisatapahawanglampung
 #palembang #pulauwayanglampung
#jakarta #lampung 
#pringsewulampung 
#bandarlampung 
#sumsel #bandung 
#jambi #bengkulu #jaksel 
#tenggerang #lamsel 
#pesawaran
#explorewisatalampung 
#opentrippahawang 
#lampunggeh #fyp 
 #indonesia",boathouse
https://www.instagram.com/p/C9r4azSy5Gr/,1302.jpg,2024-07-21 13:00:51,"Mimin Kasih Info Paket trip libur Lebaran kepulau pahawang hanya dengan 150rb perorangnya loh 😍😍kalian sudah bisa menikmati explore empat pulau yang ada di pahawang dan dua tempat Snorkling lho 😮😮

kapan lagi? bisa nikmati liburan murah dan sudah dapat fasilitas yang lengkap, ayo buruan ajak teman, keluarga atau pasangan mu untuk liburan ke pulau pahawang 😍😍

Catat tanggal liburan kalian 🤩
Juli :6, 7, 13, 14, 20, 21, 27, 28
Agustus :3, 4, 10, 11, 17, 18, 24, 31
September :1, 7, 8, 14, 15, 16, 21, 22, 28, 29

untuk Info lebih lengkap bisa langsung hubungi Contact Person :

Whatsapp 
0821-7858-6537

#pahawang
#tegalmas
#tegalmasisland
#liburanlampung 
#viral 
#wisatategalmas
#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung
#jambi
#bengkulu#jaksel
#tenggerang#lamsel
#pesawaran
#hiling
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia
#dafiratravelindonesia",ice skating rink/outdoor
https://www.instagram.com/p/C6WpCg6yTg2/,1303.jpg,2024-04-29 17:28:14,"Mimin Kasih Info Paket trip libur Lebaran kepulau pahawang hanya dengan 150rb perorangnya loh 😍😍kalian sudah bisa menikmati explore empat pulau yang ada di pahawang dan dua tempat Snorkling lho 😮😮

kapan lagi? bisa nikmati liburan murah dan sudah dapat fasilitas yang lengkap, ayo buruan ajak teman, keluarga atau pasangan mu untuk liburan ke pulau pahawang 😍😍

untuk Info lebih lengkap bisa langsung hubungi Contact Person :

Whatsapp 
Admin 1 : 0821-7858-6537
Admin 2 : 0858-3882-2708

#pahawang
#tegalmas
#tegalmasisland
#liburanlampung 
#viral 
#wisatategalmas
#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung
#jambi
#bengkulu#jaksel
#tenggerang#lamsel
#pesawaran
#hiling
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia",coast
https://www.instagram.com/p/C2PxkuHPqb_/,1304.jpg,2024-01-18 15:22:33,"Paket Trip Tampa Minimal
Peserta🥳🥳🥳🥳

1.Paket Open Trip (Gabung) 
(khusus weekend) 

• open trip pahawang 150k/orang
• open trip tegal mas 230k/orang

2.Paket Privat Trip (Every Day) 
Paket ini sangat cocok sekali
untuk Family Trip,Gathering,
Honeymoon,dll.
Kamu dapat atur jadwal liburan 
sesuai Keinginan mu. 

• Privat Pahawang 
Start From 170k/orang

• Privat Tegal Mas
Start From 245k/orang

Harga menyesuaikan peserta. 
Semakin banyak peserta harga
semakin Murah🥰🥰
___________________________________
Meeting point dermaga 4 ketapang
___________________________________
Info lebih lengkap bisa langsung hubungi :
📱:081928614064
___________________________________
Fasilitas :
⛵Kapal Eksplore Pulau dan Spot Snorkling.
🍛Makan 1x 
🥛Air Mineral.
🏊Alat Snorkling (Mask & Snorkel) 
👕Life Jacket (Pelampung).
🏷️Tiket Masuk Pulau Maupun Spot Snorkling.
📷Camera Underwater.
💉P3K.
🕺Tour Guide
🖼️Dokumentasi Underwater.
🎞️Dokumentasi Upwater.

Destinasi :
- Pulau kelagian kecil
- Snorkeling Cuku Bedil
- SnorkelingTaman Nemo
- Pulau Pahawang Besar
- Pulau Pahawang Kecil
- Pulau Kelagian Besar
------------------------------------------------------------

#pahawang #pulaupahawang #pahawangisland
#pahawangislandlampung 
#pahawangmurah
#pahawanglampung#tegalmas
 #wisatapahawanglampung 
#wisatategalmas#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung 
#jambi #bengkulu#jaksel 
#tenggerang#lamsel
#pesawaran#hiling
#pesonapesawaran
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia",ocean
https://www.instagram.com/p/C0bkbq2JVuJ/,1305.jpg,2023-12-04 12:15:49,"Paket Trip Tampa Minimal
Peserta🥳🥳🥳🥳

1.Paket Open Trip (Gabung) 
(khusus weekend) 

• open trip pahawang 150k/orang
• open trip tegal mas 230k/orang

2.Paket Privat Trip (Every Day) 
Paket ini sangat cocok sekali
untuk Family Trip,Gathering,
Honeymoon,dll.
Kamu dapat atur jadwal liburan 
sesuai Keinginan mu. 

• Privat Pahawang 
Start From 170k/orang

• Privat Tegal Mas
Start From 245k/orang

Harga menyesuaikan peserta. 
Semakin banyak peserta harga
semakin Murah🥰🥰
___________________________________
Meeting point dermaga 4 ketapang
___________________________________
Info lebih lengkap bisa langsung hubungi :
📱:081928614064
___________________________________
Fasilitas :
⛵Kapal Eksplore Pulau dan Spot Snorkling.
🍛Makan 1x 
🥛Air Mineral.
🏊Alat Snorkling (Mask & Snorkel) 
👕Life Jacket (Pelampung).
🏷️Tiket Masuk Pulau Maupun Spot Snorkling.
📷Camera Underwater.
💉P3K.
🕺Tour Guide
🖼️Dokumentasi Underwater.
🎞️Dokumentasi Upwater.

Destinasi :
- Pulau kelagian kecil
- Snorkeling Cuku Bedil
- SnorkelingTaman Nemo
- Pulau Pahawang Besar
- Pulau Pahawang Kecil
- Pulau Kelagian Besar
------------------------------------------------------------

#pahawang #pulaupahawang #pahawangisland
#pahawangislandlampung 
#pahawangmurah
#pahawanglampung
#tegalmas
#tegalmasisland
 #wisatapahawanglampung 
#wisatategalmas#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung 
#jambi #bengkulu#jaksel 
#tenggerang#lamsel
#pesawaran#hiling
#pesonapesawaran
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia",islet
https://www.instagram.com/p/C9gdZQ2y8gV/,1306.jpg,2024-07-17 02:33:04,"Mimin Kasih Info Paket trip libur Lebaran kepulau pahawang hanya dengan 150rb perorangnya loh 😍😍kalian sudah bisa menikmati explore empat pulau yang ada di pahawang dan dua tempat Snorkling lho 😮😮

kapan lagi? bisa nikmati liburan murah dan sudah dapat fasilitas yang lengkap, ayo buruan ajak teman, keluarga atau pasangan mu untuk liburan ke pulau pahawang 😍😍

Catat tanggal liburan kalian 🤩
Juli :6, 7, 13, 14, 20, 21, 27, 28
Agustus :3, 4, 10, 11, 17, 18, 24, 31
September :1, 7, 8, 14, 15, 16, 21, 22, 28, 29

untuk Info lebih lengkap bisa langsung hubungi Contact Person :

Whatsapp 
0821-7858-6537

#pahawang
#tegalmas
#tegalmasisland
#liburanlampung 
#viral 
#wisatategalmas
#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung
#jambi
#bengkulu#jaksel
#tenggerang#lamsel
#pesawaran
#hiling
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia
#dafiratravelindonesia",kindergarden classroom
https://www.instagram.com/p/DKYUzDCPB8q/,1307.jpg,2025-06-02 01:32:08,"Paket Trip Tanpa Minimal
Peserta🥳🥳🥳🥳

1.Paket Open Trip (Gabung) 
 (khusus weekend) 
 
 • Open Trip Pahawang 150k/orang
 • Open trip wayang 550k/orang

(Meeting point dermaga 4 ketapang) 

2.Paket Privat Trip (Every Day) 
Paket ini sangat cocok sekali
untuk Family Trip,Gathering,
Honeymoon,dll.
Kamu dapat atur jadwal liburan 
sesuai Keinginan mu. 

• Privat Pulau Pahawang 
  Start From 170k/orang

• Privat Pulau Tegal Mas
  Start From 245k/orang

•Privat Pulau Wayang
 Start From 550k/orang

•Privat Teluk Kiluan
 Start from 400k/orang

Harga menyesuaikan peserta. 
Semakin banyak peserta harga
semakin Murah Per Orangnyaa🥰🥰
___________________________________
Meeting point dermaga 4 ketapang
___________________________________
Info lebih lengkap bisa langsung
hubungi :📱:0819-2861-4064
___________________________________
Fasilitas :
 ⛵Kapal Eksplore Pulau dan Spot Snorkling.
🍛Makan 1x 
🥛Air Mineral.
🏊Alat Snorkling (Mask & Snorkel) 
👕Life Jacket (Pelampung).
🏷️Tiket Masuk Pulau Maupun Spot  Snorkling.
📷Camera Underwater.
💉P3K.
🕺Tour Guide
👫Jodoh Bila Beruntung
🖼️Dokumentasi Underwater.
🎞️Dokumentasi Upwater.

-------------------------------------------------
#pahawang #pulaupahawang #pahawangisland 
#pahawangislandlampung 
#tegalmas #pulauwayang
 #telukkiluan #telukhantu
 #opentrip #viral 
#wisatapahawanglampung
 #palembang #pulauwayanglampung
#jakarta #lampung 
#pringsewulampung 
#bandarlampung 
#sumsel #bandung 
#jambi #bengkulu #jaksel 
#tenggerang #lamsel 
#pesawaran
#explorewisatalampung 
#opentrippahawang 
#lampunggeh #fyp 
 #indonesia",picnic area
https://www.instagram.com/p/C6WrSl3y74S/,1308.jpg,2024-04-29 17:47:54,"Mimin Kasih Info Paket trip libur Lebaran kepulau pahawang hanya dengan 150rb perorangnya loh 😍😍kalian sudah bisa menikmati explore empat pulau yang ada di pahawang dan dua tempat Snorkling lho 😮😮

kapan lagi? bisa nikmati liburan murah dan sudah dapat fasilitas yang lengkap, ayo buruan ajak teman, keluarga atau pasangan mu untuk liburan ke pulau pahawang 😍😍

untuk Info lebih lengkap bisa langsung hubungi Contact Person :

Whatsapp 
Admin 1 : 0821-7858-6537
Admin 2 : 0858-3882-2708

#pahawang
#tegalmas
#tegalmasisland
#liburanlampung 
#viral 
#wisatategalmas
#palembang
#jakarta#lampung
#pringsewulampung
#bandarlampung
#sumsel#bandung
#jambi
#bengkulu#jaksel
#tenggerang#lamsel
#pesawaran
#hiling
#explorewisatalampung
#opentrippahawang #wisataindonesia
#wisatalampung
#indonesia",lagoon
