Post URL,File,Post Date,Caption,Anotasi,Catatan,Scene1,Scene2,Scene3,Prob1,Prob2,Prob3
https://www.instagram.com/p/CcJevyiPq26/,414.jpg,4/9/2022 23:06,"Ceritaku 

#healthylifestyle #pantai #jalanjalan #wisatalampung #wisatalampungselatan #ootdhijab #ootdinspiration",Attraction,,beach,ocean,coast,0.189202,0.112023,0.088693
https://www.instagram.com/p/CUrCiBBvajy/,415.jpg,10/6/2021 3:42,"@pematang_sunrise cocok untuk berlibur di saat pikiran kamu lagi kacau dan menghilangkan rasa lelah ditubuh kamu💫
____
____
____
____
Ayo jangan pikir dua kali untuk berlibur di @pematang_sunrise ✨💫
____
____
____
____
📸@alazis003 
📍@rizkysaputra01.official ____
____
____
____
Loc📍jln.permata batu Alif / pematang malang 
Dusun kayu-tabu Desa Kelawi kec Bakauheni Lampung Selatan .
____
____
Flw⬇️
_______________________
@mulimanaiujungaspal
•••••••••••••••••••••••••••••••••
°°
°°
°°more info : +62 895-1936-9799
°°
°°
..📌TEMPAT
➡️JLN. PERMATA BATU-ALIF/  PEMATANG MALANG.
➡️DESA KELAWI.
➡️DUSUN KAYU-TABU.
➡️KEC.BAKAUHENI.
➡️KAB.LAMPUNG SELATAN.
.
°°

GO IFTA! 
KEEP MOVING PEMATANG SUNRISE !
LETS GO LAMPSEL
BANGKIT PARIWISATA INDONESIA 🇲🇨
SALAM EXPLORASI 💪

Adaptasi Kebiasaan Baru
Berwisata Aman dengan Protokol Kesehatan

#prewedding #preweddingphotography #photography #photographer #preweddingshoot #prewedingmuslim #photoprewedding @iftaassociation
@riniariasih
@kutaheriawan
@sahabattravellerlampung
@apalampung
@bg_lpgkece
@parapejalanlampung
@lampuung @lampungselatanexplore @pesonalampunng @syah_herwan@dianarsaf #ramahtamahjelajah

#teamexploreifta2021
#pariwisatalampungselatan ____
____
#lampungwisata #lampunggeh #lampung #lampungselatan #lampungpunyabrand #lampunghits #lampungselatanamezing #lampungyay #wisataindonesia #wisatalampung #wisata #wisatalampungselatan #bakauheni #bakauhenilampung #gerbang_sumatra_seller #camping #camp #campcamp #sunmori",Attraction,,tree house,pier,boardwalk,0.282801,0.150362,0.092654
https://www.instagram.com/p/CUkCb3Rhymw/,416.jpg,10/3/2021 10:27,"Tidak ada mimpi yang terlalu tinggi untuk digapai, yang ada hanyalah niat yang rendah untuk melangkah 🪂

#wisatalampung#lampungselatan#paralayang#perengananteng#wisatalampungselatan#happy#sunday#fly#littlefighter",Attraction,,mountain path,rope bridge,tree farm,0.164115,0.149611,0.117587
https://www.instagram.com/p/CL5vd7hMyyM/,417.jpg,3/2/2021 4:02,"#Repost @abid_rabbani28
• • • • • •
Desa Way Hui Lampung Selatan

😱 Bersejarah dan misterius ungkapan yang tepat untuk tempat ini. Konon, batu ini sudah ada sejak zaman kolonial Belanda. Penamaannya pun beragam seperti “Batu Lingguh”, “Mini Stone” dan ada juga yang menyebutnya “Tugu Empat”.
. 
🌍 Lokasi : Batu Lingguh/Mini Stone/Tugu Empat, Desa Way Huwi, Kec.Jati Agung, Kab.Lampung Selatan, Prov.Lampung, Indonesia. 
. 
#kelampungaja #lampungdong #pejalankakilampung #lampungtok #lampungkuy #lampungselatanig #lampungmu #lampungselatanexplore #pejuangpesonalampung #mata_lampungku #ekspedisisumatera #lampungme_ #bolang_lampung #lampung_light #wisata_lampungme #lampungselatan #wisatalampungselatan #batulingguhlampung #tuguempatlampung #ministonelampung",Attraction,,rice paddy,ruin,castle,0.229472,0.204972,0.094921
https://www.instagram.com/p/CYTAEKTriCi/,418.jpg,1/4/2022 5:45,"Suara deburan ombak bikin candu💙
.
#janah2410 #storyaesthetic99 #ａｅｓｔｈｅｔｉｃ#selebgramlampuung #selebgramlampung_id #selebgramlampung_ #selebgramindonesia #ootdstyle #ootddaily #ootdfashion #wisatalampung #wisatalampungselatan #selebgram_lampung_id #pantaimarinakalianda #pantaimarinalampung #pantaimarina #fypシ #fypinstagram #fypindonesia #fff💋 #lfl💛 #fff😊 #lll #lflfff❤ #ombakpantai",Attraction,,lagoon,islet,coast,0.331365,0.282109,0.138468
https://www.instagram.com/p/CKVmJhnpBd1/,419.jpg,1/22/2021 6:36,"Hati akan merasa tenang jika kita yakin apapun yg luput dari kita bukanlah takdir kita,dan apapun yg ditakdirkan untuk kita tak akan luput dari kita..
 
#pantaitapakkera 
#wisatalampungselatan",Attraction,,rock arch,grotto,cliff,0.659867,0.083485,0.081001
https://www.instagram.com/p/CYbpsa3v0So/,420.jpg,1/7/2022 14:22,"Sendiri itu tenang, selebihnya kesepian
.
.
📸 @baguspangestu31 
.
#SebalangBeach #lampung #lampunginsta #potretlampung #explorelampung #wisatalampung #wisatalampungselatan #lampunghits #lampungkece",Attraction,,ocean,iceberg,islet,0.183902,0.120469,0.095136
https://www.instagram.com/p/Cfyu0Xdr2uz/,421.jpg,7/9/2022 13:09,"Wisata Jati Agro Farm yang ada di Jatimulyo Lampung Selatan sekarang ada kolam renangnya. 

Cek video dan info lengkapnya di channel YouTube Jani Master, LINK ada di profil. 

#wisatabandarlampung #wisatalampung #wisatalampungselatan #jatimulyo #jatiagro #jatiagrofarm #wisatajatiagro #wisatadilampung",Attraction,,water park,outdoor,amusement park,0.846852,0.120536,0.019488
https://www.instagram.com/p/CXix38Cl_QJ/,422.jpg,12/16/2021 12:17,"Mention orang yang ingin kamu ajak ke pulau Pahawang island 🥰

-
Private trip, adalah favorit pilihan yang tepat untuk tour.

-
[ Fasilitas ]

∆ Kapal xplore pulau
∆ maksimal 5 pulau dan pantai
∆ 1 set alat snorkeling ( mask, pelampung )

_________________________________________________________

More info and reservation :
☎️ Cp/wa : +62 83168234908

-

-
---------------------------
 -----------------------------

#travel #sunset #travelgram #vacation #wisatalampungselatan #beach #lampunghits #pesonaindonesia #opentrippahawangmurah #palembangupdate #sewakapalmurah #kelagianlunik #pasirtimbullampung #liburanmurah #lampunggeh",Attraction,,boat deck,pier,promenade,0.636912,0.134669,0.074102
https://www.instagram.com/p/Cfj7dgrBvGn/,423.jpg,7/3/2022 19:11,"Wake Me Up When I Care...
.
.
.
📍Pulau Sebesi, Lampung
#explorelampung #pantaisebesi #visitlampung #explorepantai #solotravelling #solotraveller #canoing #infopandeglang #travelphotography #photography #nature #travelgram #pickoftheday #instagood #snorkeling #instatravel #adventure #travelblogger #trip #landscape #naturephotography #pulausebesi #sebesiisland #wisatakrakatau #wisatalampungselatan #exploresebesi #gunungkrakatau #explorekrakatau #gunungkrakatau",Attraction,,swimming hole,hot spring,creek,0.277383,0.15902,0.074978
https://www.instagram.com/p/CSX7c7ZhC4N/,424.jpg,8/10/2021 0:32,"🐎 Hewan pun mempunyai hati. Jika kita tak melukainya, maka ia pun tak akan melukai kita. 
————————————————
🌍 Lokasi : Kampung Kuda, Desa Gedung Agung Kec.Jati Agung, Kab.Lampung Selatan, Prov.Lampung, Indonesia. 
. 
#lampung #mampirlampung #pesonatraveller  #lampungtraveling #ingetlampung #jelajahlampung #lampungable #lampungselatanexplore #lampungselatanig #disparbudlamsel #lampungselatanamazing #lampungselatan #kampungkuda #jatiagung #wisatalampungselatan
Reposted from @abid_rabbani28",Amenities,Fasilitas Berkuda,playground,park,amusement park,0.381211,0.263233,0.1135
https://www.instagram.com/p/CfTnz5qplwl/,425.jpg,6/27/2022 11:12,"''Kalo mau tau asli nya gua
Main sama gua
Duduk berdua
Kita ngopi
Kalo dari cerita orang mah
Gua kebagian brengseknya doang 😁.''
.
.
.
.
.
#wisatalampung #wisatalampungselatan #wisatakalianda #lampungselatanexplore #wisataindonesiakeren🇲🇨",Attraction,,ice shelf,iceberg,ice floe,0.384817,0.261281,0.146865
https://www.instagram.com/p/CkQSSBIBH8U/,426.jpg,10/28/2022 10:43,"-✈️
.
Sudah akhir pekan aja ni kak, masih bingung mau kemana weekend kali ini, eitsss kagak usah bingung, Air terjun Citiis solusinya.

Air Terjun Citiis ini, merupakan satu dari beberapa objek wisata alam Air Terjun di Kabupaten Lampung Selatan.

Lokasi Air Terjun yang berada di bawah kaki Gunung Rajabasa dengan dikelilingi pohon-pohon hutan alami. Keindahan Air Terjun Citiis sangatlah menggoda untuk didatangi.

Hijaunya pepohonan khas Gunung Rajabasa yang masih alami, serta batu hitam dengan hiasan lumut menjadi pemandangan yang menyejukan mata.

Riak suara air yang turun dari ketinggian sekira 10-20 meter, seolah menjadi irama syahdu.
Perjuangan melelahkan, track memacu andrenalin akan terbayarkan sudah, kala mata menatap dan merasakan langsung kesegaran Air Terjun Citiis.
If @ekamaulanaiqbal_18

📍 Air Terjun Citiis, Rajabasa, Lampung Selatan.

🏅From @demenalam

#curug #waterfall #explorelampung #lampungselatan #wisatalampungselatan  #lampungmoment #visitlampung #wisatalampung #pesonalampung #genpilampung #pesonaindonesia #lampunggeh #lampunghits #lampungeksis #lfl #likeforlikes #likeforfollow #inilampungyay #potretlampung #lampunginsta #parapejalanlampung #pendakilampung #travellerlampung #lampungkece  #lampungpedia  #alamlampung #nature #instagood  #travelingindonesia #traveling",Attraction,,waterfall,rainforest,creek,0.862342,0.069423,0.023792
https://www.instagram.com/p/CYMCKIGFfH0/,427.jpg,1/1/2022 12:48,"Search wisata lampung

.
.
#kaliandaresort #alaualauresort #lagunabeach #lagunaalaualau #wisatalampungselatan #wisatalampung #pesonalampung #wisataindonesia #travellerindonesia #indovidgramvideo #lampungvidgram #lampungwisata #lampungtrip ##pesonaindonesia #trans7 #jelajahindonesia #travelling #lampungeksis #potretlampung #pikniklampung #explorelampung #lflflflflflflfl",Amenities,Lummay Villa Dan ResortsAlau Alau Boutique Resort Kalianda,porch,mezzanine,exterior,0.354466,0.21076,0.070036
https://www.instagram.com/p/CLUqbkVHvU7/,428.jpg,2/15/2021 18:26,"Ditanganmu segalanya jadi luar biasa, thanks...
Prewed @pantai_keduwarna
Repost :@hansphotography_09 
#pantai_keduwarna
#preweddingphotography
#prewedding#pantai #wisatalampungselatan #wonderfullampungselatan #dinaspariwisatalampungselatan #kaliandaig",Attraction,,beach,coast,ocean,0.321545,0.258296,0.156786
https://www.instagram.com/p/CPDDwnsBM52/,429.jpg,5/19/2021 8:26,"Carilah tempat dimana kmu di hargai bukan dibutuhkan, karena banyak orang yang butuh tapi lupa caranya menghargai. ⚪️

#Lampungpunyacerita
#janganmenyerah 
#janganlupabersyukur 
#janganlupabahagia 
#lampunghits 
#lampunggeh 
#wisatalampungselatan 
#Kalianda
#lampunggeh 
#Bujangsumatera
#Minang
#Jawa
#Sunda
#Lampung
#Indonesia",Attraction,,coast,cliff,landfill,0.166493,0.164329,0.139109
https://www.instagram.com/p/DQVSQ0AkpBI/,430.jpg,10/28/2025 0:20,"HOLIDAY TRIP BY PT ANDINI TOURS & TRAVEL❤️✨

______________________________________________
Bingung mikirin liburan akhir tahun ke mana???
Tenang sobat!!! ANDINI TOURS & TRAVEL siap menemani liburan para sahabat!!!!

Info trip:081271103187

#pahawangmurah #pahawanglampung #pahawangislandlampung #pahawangtrip #pahawangbeach #telukhantu #telukhantupesawaran #telukhantulampung #fyp #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp #fypシ❤️💞❤️ #wisatalam #wisatalampung #wisatalampungku #wisatalampungselatan",Attraction,,ticket booth,landfill,outdoor,0.208771,0.081363,0.070037
https://www.instagram.com/p/C0dWKwrycLB/,431.jpg,12/5/2023 4:49,"Menghidupkan kembali momen ini 😍

#deogratias #happiness #grateful #marinalampung #pantaimarinalampung #wisatalampungselatan",Attraction,,ice floe,ice shelf,glacier,0.47341,0.128935,0.05704
https://www.instagram.com/p/CO9Y4uoFjGP/,432.jpg,5/17/2021 3:36,"""Hidup itu bukan tentang memiliki dan mendapatkan, tetapi tentang memberi serta menjadi ""sesuatu"".""

Pantai Batu Rame, Kalianda, Lampung Selatan

#lampung #lampunghits #lampunggeh #lampungselatan #lampungwalk #lampungwawai #lovelampung #lampunginsta #lampunggham #lampungmoment #lampungyay #lampungkeren #pikniklampung #explorelampung #wisatalampung #wisatalampungselatan #pesonalampung #pesonapantai #ayodolan #pariwisata #explorelampung #lampung_geh #explorekalianda #pantaibaturame #pesonapantai #ayodolan #infokyai #lampungwah #lampunghelau",Attraction,,ocean,coast,cliff,0.212747,0.195074,0.119047
https://www.instagram.com/p/CR7tNX-he35/,433.jpg,7/30/2021 1:29,"👋🏻 ROJAIP (Rombongan Jadi Ngetrip) 

Kapan terakhir kalian ke sini cuy ??? ...

————————————————
🌍 Lokasi : Teropong Kota Kalianda, Desa Sumur Kumbang, Kec.Kalianda, Kab.Lampung Selatan, Prov.Lampung, Indonesia. 
.

#Repost @abid_rabbani28
...

#lampungtok #jalanjalandilampung #lampungselatanexplore #lampungberwisata #lampungselatanig #lampungtraveling #kaliandaig #surganyalampung #lampungmu #lokal_kalianda #lampungme #jejaklampung #disparbudlamsel #lampungselatanamazing #khamkalianda #wisata_lampungsai_ig #lampungselatan #teropongkotakalianda #kalianda #wisatalampungselatan",Attraction,,park,playground,picnic area,0.315917,0.14344,0.070392
https://www.instagram.com/p/C65ePiALD_W/,434.jpg,5/13/2024 6:07,"Siang Bolong Gini Enaknya Sih Nyebur Di @way_tebing_ceppa 🤗

☑ Salam kenal teman-teman, Kepoin kita dong. Yuk follow & saling support. Kunjungi channel yoututube kami juga ya (link ada di bio/profil/disematkan)

#waytebingceppa #wisatalampungku #wisatalampungselatan #wisataalamindonesia #pemandianalam #potretlampung #kaliandahits #potretkece",Attraction,,botanical garden,rainforest,park,0.435157,0.125772,0.059302
https://www.instagram.com/p/CdTFRCCJxcP/,435.jpg,5/8/2022 13:07,"Kurang darah AE mumet,OPO eneh kurang perhatianmu.....piuuuuupiuuuupiuuuuu...
Foto terakhir bonus 😂😂
#lblb💙 #lfl💛 #folowforfolowback #followers #hijabers #pantaikeduwarna #pantaikedu #holiday #fff #三代目jsoulbrothers #lampungselatan #wisatalampungselatan",Attraction,,beach,lagoon,coast,0.646981,0.102617,0.102408
https://www.instagram.com/p/CpAaHkZy_KT/,436.jpg,2/23/2023 13:20,"🔁 Repost : @a_lkmn 

 ""Tidak ada yang lebih indah, daripada melihat kegigihan laut yang menolak berhenti mencumbui bibir pantai. Meski berkali-kali harus menjauh terbawa arus"".
.
.
.
📍 Minang Rua Bahari, Lampung Selatan
.
.
.
Follow : @barbar_adventure_indonesia 
Tag : #barbar_adventure_indonesia 

#wisatalampung #wisatalampungselatan #minangruabeach #barbar_adventure_indonesia #explore",Attraction,,lagoon,beach,coast,0.32335,0.169441,0.14281
https://www.instagram.com/p/Cy3Uov-P21Q/,437.jpg,10/26/2023 13:53,"We travel not to escape life, but for life not to escape us…

#thetyos #travellercouple #adventurouscouple #growoldtogether #kakeknenekpetualang #pantaimarinakalianda #pantaimarinalampung #pantaimarinalampungselatan #pantailampung #pantailampungselatan #wisatalampung #wisatalampungselatan #lampunghits #explorelampung #explorelampungselatan #wisatapantailampung #wisatapantailampungselatan",Attraction,,lagoon,islet,coast,0.506025,0.228983,0.044584
https://www.instagram.com/p/C3xKgT7Pwo6/,438.jpg,2/25/2024 11:06,"[ OUTBOUND SERU DI LAMPUNG UDAH PASTI BARENG KAMI ]
. 
✨ Yuk maksimalkan kegiatan outbound kalian bareng kami @restubumioutbound.
_______________________
🏝️ RBA - TOUR PACKAGES 
▪️Wisata Alam
▪️Wisata Desa
▪️Minat Khusus
▪️Outbound Training
▪️Family & Corporate Gathering
.
----More information-----
• Kontak : 
> 081271046209 (Admin 1) 
> 081272477622 (Admin 2)
• Instagram : @restubumiadventure 
• Facebook : Restu Bumi Adventure 
• Tik Tok : @restubumiadventure64
• Youtube : Restu Bumi Adventure 
• Website : www.restutour.co.id
• Email : restubumiadventure64@gmail.com
. 
#restubumiadventure #restubumi #adventure #pariwisata #pariwisatalampung #wisatalampung #paketoutboundmurah #paketwisatamurah #pahawanglampung #triplampung #outbond #outboundlampung #wisataalampung #lampung #pantaidilampungselatan #wisatalampungselatan #lampunggeh #paketoutboundlampung #jasaoutboundlampung #mbeachkalianda #pantaiembekalianda",Ancillary,Kelompok Wisata,park,playground,tree farm,0.481667,0.076728,0.072556
https://www.instagram.com/p/ComkIkCybob/,439.jpg,2/13/2023 12:28,"photo family
#couplesyah#kalianda #wisatakalianda #wisatalampungselatan #pantaikalindalampung #kaliandahits #pantaikalianda #jalanjalankalianda #lampungselatanexplore #pantailampungselatan #kalianda #pantaiaranglampung #jasaphotopantaikalinda #tempatwisatalampung #wisatalampungselatan #photofamilykalinda #photofamily #photofamilyoutdoor #farrsofampict",Attraction,,beach,coast,ocean,0.341722,0.244459,0.131587
https://www.instagram.com/p/CQOY314Bc7b/,440.jpg,6/17/2021 14:34,"Perjalanan masih panjang, moga kita selalu dimudahkan dan dikuatkan oleh Allah Sang Maha Pemberi Kehidupan.
.
.
.
#tadabburalam  #bukitpematangsunrise  #lampunghits  #lampungexsplore  #wisatalampungselatan  #wisatalampung #kelampung_geh  #inspirasihidup",Attraction,,interior,pier,boardwalk,0.322019,0.119147,0.05814
https://www.instagram.com/p/CPc-segsu6v/,441.jpg,5/29/2021 10:02,"Nikmatnya mandi di wisata batu kincir..... Sejuuuukkkkkkk

#wisatalampungselatan",Attraction,,swimming hole,creek,hot spring,0.450223,0.210122,0.092606
https://www.instagram.com/p/CpKw86Kyz4A/,442.jpg,2/27/2023 13:52,"Kadang kita perlu datang ke tempat baru agar lebih bersyukur☺️

-📷 @elviraaripratwi

-@lummayvillaresort 
-@minangruabeach_inn 

-📍Pantai Minangrua, lampung selatan 

#ciwiciwi_aesthetic #wisatalampungselatan #minangruabeach",Attraction,,promenade,boardwalk,driveway,0.141522,0.136592,0.098427
https://www.instagram.com/p/Cfl16lhpfrp/,443.jpg,7/4/2022 13:01,"Aromamu candu buatku 🏝
.
.
.
📍Pulau Sebesi, Lampung
#explorelampung #pantaisebesi #visitlampung #explorepantai #solotravelling #solotraveller #canoing #infopandeglang #travelphotography #photography #nature #travelgram #pickoftheday #instagood #snorkeling #instatravel #adventure #travelblogger #trip #landscape #naturephotography #pulausebesi #sebesiisland #wisatakrakatau #wisatalampungselatan #exploresebesi #gunungkrakatau #explorekrakatau #gunungkrakatau",Attraction,,beach,coast,lagoon,0.535108,0.142589,0.141464
https://www.instagram.com/p/CrkZpNqLeLT/,444.jpg,4/28/2023 5:52,"Menara siger Lampung..
#menarasiger 
#wisatalampungselatan 
#bakahuneilampung 
#lampunggeh",Attraction,,promenade,boardwalk,racecourse,0.249906,0.242048,0.082487
https://www.instagram.com/p/CPTLW7mnRad/,445.jpg,5/25/2021 14:41,"Berasa pantai pribadi 😁🌅
.
.
.
.
#lampunghits #lampungselatan #lampunggeh #wisatalampungselatan #pantaikedu",Attraction,,beach,coast,watering hole,0.855005,0.037185,0.014183
https://www.instagram.com/p/ChMdYtwPL5L/,446.jpg,8/13/2022 9:29,"Terimakasih sudah berkunjung 😊🙏

📍@muaraindahsuak 
Jl. Raya Suak Desa Suak Kec. Sidomulyo Lampung Selatan 

_______________
Follow & tag foto kamu 
IG @muaraindahsuak 
FB Muara Indah Suak 

________________
#muaraindahsuak #pantaimuaraindahsuak #pantailampung #pantailampungselatan #wisatalampung #wisatalampungselatan #piknik #healingvibes",Attraction,,beach,ocean,lagoon,0.430181,0.231313,0.149147
https://www.instagram.com/p/CxcFCq8R4kJ/,447.jpg,9/21/2023 3:26,#lampungselatan #bakauheni #minangruabeach #pesonaindonesia #wisatalampungselatan #wisatalampung #wisataindonesia #beach,Attraction,,beach,lagoon,swimming hole,0.518736,0.162094,0.08256
https://www.instagram.com/p/CMGZlCknUY9/,448.jpg,3/7/2021 2:01,"✨ KUNJUNGAN KE POKDARWIS/BUMDES/KOPERASI ✨
. 
👥 Nama Mahasiswa : 
• M. Abid Rabbani (20756044)
• Nadiya Shabrina (20756046)
• Salsa Zulya Putri (20756052) 
. 
💯 Wisata Alam Gunung Batu dikelola resmi oleh Kelompok Sadar Wisata (POKDARWIS) yang bekerja sama dengan Badan Usaha Milik Desa (BUMDES) Desa Srikaton.
. 
💫 POKDARWIS sendiri merupakan lembaga kelompok masyarakat yang dibentuk untuk menjalankan kepariwisataan di Desa Srikaton serta bisa menciptakan sapta pesona. POKDARWIS Wisata Gunung Batu disahkan pada tanggal 10 Oktober 2019. Agar keberadaan kepariwisataan Gunung Batu bisa berjalan dengan baik dan kondusif maka diadakan kerja sama dengan Badan Usaha Milik Desa (BUMDES) Desa Srikaton.
. 
🌍 Lokasi : Wisata Alam Gunung Batu, Desa Srikaton, Kec.Tanjung Bintang, Kab.Lampung Selatan, Prov.Lampung, Indonesia. 
. 
#politekniknegerilampung #polinela #mahasiswapolinela #perjalananwisatapolinela #pwpolinela #anakpariwisata #pariwisatapolinela #kuliahpariwisata #tugaslapangan #pokdarwis #pokdarwislampung #bumdes #tatakelolaobjekwisata #anakkuliah #mahasiswalampung #mahasiswa #lampung #wisatalampung #lampungselatan #wisatalampungselatan #desasrikaton #gunungbatu",Ancillary,Kelompok Wisata,formal garden,park,vegetable garden,0.211184,0.12536,0.08674
https://www.instagram.com/p/CvhcZCRr7Mm/,449.jpg,8/4/2023 12:24,"""Sebuah liburan terbaik diukur dalam teman, bukan cuma jarak tempuh.""
.
.
.
.
@piknikkalianda 
@__her.mawan 
.
.
.
.
#pikniklampung #wisatalampung
#pantaikedu #pantaikedulampungselatan #wisatakalianda #wisatalampung #wisatalampungselatan #pantaikalianda #lampunghits #lampung #bglampungkece #lampunggeh #lampungkece",Attraction,,sandbox,ball pit,campsite,0.565965,0.051171,0.041397
https://www.instagram.com/p/CXbYFfCP1v9/,450.jpg,12/13/2021 15:17,Wisata Perengan Anteng Karang Anyar Lampung Selatan 🏞️✨😊 #wisata #wisatalampung #wisatalampungselatan #perengananteng,Attraction,,botanical garden,formal garden,park,0.448052,0.106579,0.067626
https://www.instagram.com/p/CW-T90RrZgY/,451.jpg,12/2/2021 8:23,"Kapan kita berlibur ketempat ini,berenang dengan menikmati indahnya pemandangan alam😁

📍Way Benteng Kedangaan (WKB) , Kalianda, Lampung Selatan 
Credit @info_wisatabdl 

#azana #azanahotels #aerofrontonecabinlampung #waybentengkedagaan_wbk  #wisatalampungselatan  #wbk",Attraction,,water park,outdoor,formal garden,0.395414,0.141518,0.094626
https://www.instagram.com/p/CPGqpqsLlc1/,452.jpg,5/20/2021 18:04,"Bosen di rumah? Cus aja ke air terjun way tayas

#wisatabandarlampung#lampunghits#lampungeksis#explorlampung#lampunggehh#wisatalampung#wisatalampungselatan",Attraction,,waterfall,rainforest,mountain,0.600968,0.186775,0.045354
https://www.instagram.com/p/CnlNYtMrqm4/,453.jpg,1/19/2023 3:18,"Masih blm move on dr @lummayvillaresort 🤭
.
.
.
.
.
.
.
.
.
#healingsejenak 
#wisatalampungselatan
#pantaiminangrua 
#lummayvillaresort",Amenities,Lummay Villa Dan Resorts,interior,restaurant patio,beach house,0.221642,0.202684,0.146405
https://www.instagram.com/p/DTx8EvmEo6u/,454.jpg,1/21/2026 16:58,"Moment With Family

Venua @pantai.marina.official 

#familytime #momentkeluarga #familyphotography #family #gatheringfamily #wisatalampungselatan #lampungselatanexplore #keindahanlaut #photoshoot #keluargabahagia #momentbersamakeluarga",Attraction,,promenade,porch,playground,0.2335,0.156306,0.068093
https://www.instagram.com/p/CQtA8OfjsoG/,455.jpg,6/29/2021 12:01,"Self healing....

#pantaipasirputihlampung #wisatalampungselatan #remajaindonesia",Attraction,,lagoon,beach,islet,0.643417,0.289271,0.028733
https://www.instagram.com/p/CPN98jiggm7/,456.jpg,5/23/2021 14:07,"Pose diatas batu pinggir jurang macam ini aja, Saya dan keluarga sudah senang bukan kepalang!.🥰🥰🥰
.

Menciptakan momen bahagia bersama keluarga itu gak harus Mevvah kok!. Dateng ke spot wisata yang punya view dermaga Bakauheni dan kawasan pesisir Lampung Selatan begini aja udah bahagia  banged!😊😊😊
.
.
Lokesyen ; @pematang_sunrise @pematang_sunrise @pematang_sunrise @pematang_sunrise 
.
.
.
Gimana Weekend kalian? Always Happy yaaaa ....
.
.
Capture moment by @firman.uno 
.
.
.
#familyqualitytime #myfamilymyteam #myfamilyismyeverything #mylovelyfamily #duniaindra #travelblogger #pariwisataindonesia #pariwisatalampung #pariwisatalampungselatan #pematangsunrise #wisatalampungselatan #pematangsunriselampung #pematangsunrisebakau #wisatabakauheni #indrapradyamclampung #indrapradyalampung #indrapradyafamily #selampung #kelilinglampung #infolampung #lampunghits #lampunggeh",Attraction,,coast,islet,cliff,0.206798,0.152458,0.129503
https://www.instagram.com/p/DUACwNtDpS1/,457.jpg,1/27/2026 4:26,#junglesealampung #wisatalampungselatan #jusjumbo #jusbuahasli,Amenities,Fasilitas Kuliner,fabric store,indoor,art studio,0.223016,0.080545,0.078689
https://www.instagram.com/p/DNFa9YGBlU0/,458.jpg,8/8/2025 6:54,"One day , you will be living the life you prayed for

Kepingan Surga di Lampung.,
📍 Pantai Gigi Hiu , Lampung Selatan

#gigihiu #gigihiulampung #lampunggehnews #lampunggehhh #explorelampungselatan #lampungselatan #gigihiubeach #gigihiulampungtanggamus",Attraction,,cliff,coast,ocean,0.232506,0.194723,0.125393
https://www.instagram.com/p/DP_OBJukYEp/,459.jpg,10/19/2025 10:40,"Yang lagi diLampung bisa bawa anak-anak ke @jungleseaofficial nih, uwo, anjeng dan ibing Happy, Popom Momomnya juga Happy 🤗🥰

#explorelampungselatan 
#wisatalampung 
#junglesea",Attraction,,promenade,boardwalk,pier,0.56553,0.286947,0.01448
https://www.instagram.com/p/C75_5yESWDi/,460.jpg,6/7/2024 7:32,"Si topi jerami. 👒 
.
.
.
.
.
.
.
.
.
.
.
 #kalianda #kaliandabeach #kaliandaig #lampung #lampunggeh #explorelampung #explorelampungselatan #lampungselatan  #riobeach",Attraction,,promenade,outdoor,beach house,0.190226,0.155191,0.1397
https://www.instagram.com/p/DLZfpfLypXe/,461.jpg,6/27/2025 8:57,#explorelampungselatan #pulauumangumang,Attraction,,lagoon,ocean,islet,0.217875,0.166743,0.147364
https://www.instagram.com/p/CkHWyTEvQLa/,462.jpg,10/24/2022 23:29,"Kali ini di meja enggak ada kopi dan gorengan, hanya tersedia tisu-tisu menghapus belek di matamu 
.
.
.
.
.
.
.
.
.
.
.
.
🍁Bukit Slimpuyang, Sidomulyo, Lampung Selatan
.
.
.
.
.
.
.
.
.
.
.
.
#lampungeksis #lampungsemakineksis #koncodolanlampung #explorelampung #lampunginsta #wajahlampung #ilovelampung #sidomulyolampungselatan #bukitslimpuyang #explorelampungselatan #lampungtourid #LampungGeh #lampungkece #wisata_lampungme #lampungindonesia #lampungselataninfo #kelampunggeh #lampungselatan #backpakerindonesia #lampungkece #trendinglampung #nyapalampung #menyapalampung #lampuung #inilampungyay #potretwisataindonesia #hellolampung #kelilingindonesia #travellingnusantara #likesforlike #follow4followback",Attraction,,campsite,tundra,marsh,0.912833,0.020491,0.012699
https://www.instagram.com/p/DNziCJJ4goM/,463.jpg,8/26/2025 4:41,"Ketika laut, gunung, langit bersatu 🥹

#explorelampungselatan #exploreindonesia #traveladdict #indonesia_traveler #pulausebesi #girlstyle #ootd #beachvibes #beachday #girltraveler #indonesia_photography",Attraction,,lagoon,islet,natural,0.386874,0.25442,0.085925
https://www.instagram.com/p/Cpo4DCvvezW/,464.jpg,3/11/2023 6:32,"Main kuda diPantai? Disini juga ada loh😁

#explorelampungselatan 
#explorelampung",Attraction,,ocean,beach,coast,0.312189,0.282394,0.192928
