Post URL,File,Post Date,Caption,Anotasi,Catatan,caption_clean,hashtags_clean,caption_normalized
https://www.instagram.com/p/ChMdhkQv8YR/,409.jpg,44786.39607638889,"Terimakasih sudah berkunjung 😊🙏

📍@muaraindahsuak 
Jl. Raya Suak Desa Suak Kec. Sidomulyo Lampung Selatan 

_______________
Follow & tag foto kamu 
IG @muaraindahsuak 
FB Muara Indah Suak 

________________
#muaraindahsuak #pantaimuaraindahsuak #pantailampung #pantailampungselatan #wisatalampung #wisatalampungselatan #piknik #healingvibesonly",Attraction,,terimakasih sudah berkunjung 😊🙏 📍 jl. raya suak desa suak kec. sidomulyo lampung selatan follow dan tag foto kamu ig fb muara indah suak,muaraindahsuak pantaimuaraindahsuak pantailampung pantailampungselatan wisatalampung wisatalampungselatan piknik healingvibesonly,terimakasih sudah berkunjung senang terima kasih lokasi jl raya suak desa suak kec sidomulyo lampung selatan follow dan tag foto kamu ig fb muara indah suak
https://www.instagram.com/p/C3KNX1Ar1N3/,410.jpg,45332.334305555552,"[FEBRUARI]
Sama seperti lagunya awan dan alam saling menyatu☁️🌿

#wisatalampung #tempat_wisata_lampung #wisata #wisatalampungselatan #lautlampung #lampunginsta #lampunghits #mercusuar #diataspermukaanlaut #menyatudenganalam🌱🌳🌲 #menyatudenganalam #post #likesforlike #like kelampungyuk #kelampung_geh #lampungku #lampungkuybareng #lampungkuybareng #jalanjalan #jalanjalanbareng #wisatalampung #lampungeksis #lampungstore #wonderful #infolampung #infolampungtengah #Bandarlampung #inilampungyay #inilampung #wisata_lampungme",Attraction,,[februari] sama seperti lagunya awan dan alam saling menyatu☁️🌿 🌱🌳🌲 kelampungyuk,wisatalampung tempat wisata lampung wisata wisatalampungselatan lautlampung lampunginsta lampunghits mercusuar diataspermukaanlaut menyatudenganalam post likesforlike like kelampung geh lampungku lampungkuybareng jalanjalan jalanjalanbareng lampungeksis lampungstore wonderful infolampung infolampungtengah bandarlampung inilampungyay inilampung wisata lampungme,februari sama seperti lagunya awan dan alam saling menyatu alam kelampungyuk
https://www.instagram.com/p/CK0T6F9l5d8/,411.jpg,44230.204074074078,"Bangun dan sadarlah bahwa ada pemandangan indah diluar rumahmu yg sedang menunggumu 

#mytripmyadventure 
#pesonaindonesia 
#travellerindonesia 
#jalanjalan 
#wisatalampungselatan 

@mytrip_myadvntrindonesia 
@pesona_lampung 
@backpakerindonesia 
@sahabattravellerlampung 
.
.
.
.
.
.
.
LOKASI :// Bukit Pematang Sunrise - Dusun Kayutabu, Kelawi, Kec. Bakauheni, Kabupaten Lampung Selatan, Lampung 35592
.
.
.",Attraction,,"bangun dan sadarlah bahwa ada pemandangan indah diluar rumahmu yg sedang menunggumu lokasi:// bukit pematang sunrise - dusun kayutabu, kelawi, kec. bakauheni, kabupaten lampung selatan, lampung 35592",mytripmyadventure pesonaindonesia travellerindonesia jalanjalan wisatalampungselatan,bangun dan sadarlah bahwa ada pemandangan indah diluar rumahmu yang sedang menunggumu lokasi bukit pematang sunrise dusun kayutabu kelawi kec bakauheni kabupaten lampung selatan lampung 35592
https://www.instagram.com/p/CPoDWOWsGCM/,412.jpg,44349.718923611108,"Biasa nya cuaca lagi panas atau hujan lebat, enak nya neduh sambil ngopi sembari melihat arus air yang terus mengalir tanpa henti...seperti kasih sayang kamu ke dia yang tak ada ujung nya... 

#wisatalampung 
#wisatalampungselatan",Attraction,,"biasa nya cuaca lagi panas atau hujan lebat, enak nya neduh sambil ngopi sembari melihat arus air yang terus mengalir tanpa henti seperti kasih sayang kamu ke dia yang tak ada ujung nya",wisatalampung wisatalampungselatan,biasa nya cuaca lagi panas atau hujan lebat enak nya neduh sambil ngopi sembari melihat arus air yang terus mengalir tanpa henti seperti kasih sayang kamu ke dia yang tak ada ujung nya
https://www.instagram.com/p/ChMdPq1P9h9/,413.jpg,44786.394375000003,"Terimakasih sudah berkunjung 😊🙏

📍@muaraindahsuak 
Jl. Raya Suak Desa Suak Kec. Sidomulyo Lampung Selatan 

_______________
Follow & tag foto kamu 
IG @muaraindahsuak 
FB Muara Indah Suak 

________________
#muaraindahsuak #pantaimuaraindahsuak #pantailampung #pantailampungselatan #wisatalampung #wisatalampungselatan #piknik #healingvibes",Attraction,,terimakasih sudah berkunjung 😊🙏 📍 jl. raya suak desa suak kec. sidomulyo lampung selatan follow dan tag foto kamu ig fb muara indah suak,muaraindahsuak pantaimuaraindahsuak pantailampung pantailampungselatan wisatalampung wisatalampungselatan piknik healingvibes,terimakasih sudah berkunjung senang terima kasih lokasi jl raya suak desa suak kec sidomulyo lampung selatan follow dan tag foto kamu ig fb muara indah suak
https://www.instagram.com/p/CcJevyiPq26/,414.jpg,44660.962731481479,"Ceritaku 

#healthylifestyle #pantai #jalanjalan #wisatalampung #wisatalampungselatan #ootdhijab #ootdinspiration",Attraction,,ceritaku,healthylifestyle pantai jalanjalan wisatalampung wisatalampungselatan ootdhijab ootdinspiration,ceritaku
https://www.instagram.com/p/CUrCiBBvajy/,415.jpg,44475.154733796298,"@pematang_sunrise cocok untuk berlibur di saat pikiran kamu lagi kacau dan menghilangkan rasa lelah ditubuh kamu💫
____
____
____
____
Ayo jangan pikir dua kali untuk berlibur di @pematang_sunrise ✨💫
____
____
____
____
📸@alazis003 
📍@rizkysaputra01.official ____
____
____
____
Loc📍jln.permata batu Alif / pematang malang 
Dusun kayu-tabu Desa Kelawi kec Bakauheni Lampung Selatan .
____
____
Flw⬇️
_______________________
@mulimanaiujungaspal
•••••••••••••••••••••••••••••••••
°°
°°
°°more info : +62 895-1936-9799
°°
°°
..📌TEMPAT
➡️JLN. PERMATA BATU-ALIF/  PEMATANG MALANG.
➡️DESA KELAWI.
➡️DUSUN KAYU-TABU.
➡️KEC.BAKAUHENI.
➡️KAB.LAMPUNG SELATAN.
.
°°

GO IFTA! 
KEEP MOVING PEMATANG SUNRISE !
LETS GO LAMPSEL
BANGKIT PARIWISATA INDONESIA 🇲🇨
SALAM EXPLORASI 💪

Adaptasi Kebiasaan Baru
Berwisata Aman dengan Protokol Kesehatan

#prewedding #preweddingphotography #photography #photographer #preweddingshoot #prewedingmuslim #photoprewedding @iftaassociation
@riniariasih
@kutaheriawan
@sahabattravellerlampung
@apalampung
@bg_lpgkece
@parapejalanlampung
@lampuung @lampungselatanexplore @pesonalampunng @syah_herwan@dianarsaf #ramahtamahjelajah

#teamexploreifta2021
#pariwisatalampungselatan ____
____
#lampungwisata #lampunggeh #lampung #lampungselatan #lampungpunyabrand #lampunghits #lampungselatanamezing #lampungyay #wisataindonesia #wisatalampung #wisata #wisatalampungselatan #bakauheni #bakauhenilampung #gerbang_sumatra_seller #camping #camp #campcamp #sunmori",Attraction,,cocok untuk berlibur di saat pikiran kamu lagi kacau dan menghilangkan rasa lelah ditubuh kamu💫 ayo jangan pikir dua kali untuk berlibur di ✨💫 📸 📍 loc📍jln.permata batu alif / pematang malang dusun kayu-tabu desa kelawi kec bakauheni lampung selatan. flw⬇️ more info: +62 895-1936-9799 📌tempat ➡️jln. permata batu-alif/ pematang malang. ➡️desa kelawi. ➡️dusun kayu-tabu. ➡️kec.bakauheni. ➡️kab.lampung selatan go ifta! keep moving pematang sunrise! lets go lampsel bangkit pariwisata indonesia 🇲🇨 salam explorasi 💪 adaptasi kebiasaan baru berwisata aman dengan protokol kesehatan @dianarsaf,prewedding preweddingphotography photography photographer preweddingshoot prewedingmuslim photoprewedding ramahtamahjelajah teamexploreifta2021 pariwisatalampungselatan lampungwisata lampunggeh lampung lampungselatan lampungpunyabrand lampunghits lampungselatanamezing lampungyay wisataindonesia wisatalampung wisata wisatalampungselatan bakauheni bakauhenilampung gerbang sumatra seller camping camp campcamp sunmori,cocok untuk berlibur di saat pikiran kamu lagi kacau dan menghilangkan rasa lelah ditubuh kamu ayo jangan pikir dua kali untuk berlibur di indah kamera lokasi lokasi lokasi jln permata batu alif pematang malang dusun kayu tabu desa kelawi kec bakauheni lampung selatan flw more info 62 895 1936 9799 lokasi tempat arah jln permata batu alif pematang malang arah desa kelawi arah dusun kayu tabu arah kec bakauheni arah kab lampung selatan go ifta keep moving pematang sunrise lets go lampsel bangkit pariwisata indonesia salam explorasi semangat adaptasi kebiasaan baru berwisata aman dengan protokol kesehatan dianarsaf
https://www.instagram.com/p/CUkCb3Rhymw/,416.jpg,44472.435624999998,"Tidak ada mimpi yang terlalu tinggi untuk digapai, yang ada hanyalah niat yang rendah untuk melangkah 🪂

#wisatalampung#lampungselatan#paralayang#perengananteng#wisatalampungselatan#happy#sunday#fly#littlefighter",Attraction,,"tidak ada mimpi yang terlalu tinggi untuk digapai, yang ada hanyalah niat yang rendah untuk melangkah 🪂",wisatalampung lampungselatan paralayang perengananteng wisatalampungselatan happy sunday fly littlefighter,tidak ada mimpi yang terlalu tinggi untuk digapai yang ada hanyalah niat yang rendah untuk melangkah
https://www.instagram.com/p/CL5vd7hMyyM/,417.jpg,44257.168263888889,"#Repost @abid_rabbani28
• • • • • •
Desa Way Hui Lampung Selatan

😱 Bersejarah dan misterius ungkapan yang tepat untuk tempat ini. Konon, batu ini sudah ada sejak zaman kolonial Belanda. Penamaannya pun beragam seperti “Batu Lingguh”, “Mini Stone” dan ada juga yang menyebutnya “Tugu Empat”.
. 
🌍 Lokasi : Batu Lingguh/Mini Stone/Tugu Empat, Desa Way Huwi, Kec.Jati Agung, Kab.Lampung Selatan, Prov.Lampung, Indonesia. 
. 
#kelampungaja #lampungdong #pejalankakilampung #lampungtok #lampungkuy #lampungselatanig #lampungmu #lampungselatanexplore #pejuangpesonalampung #mata_lampungku #ekspedisisumatera #lampungme_ #bolang_lampung #lampung_light #wisata_lampungme #lampungselatan #wisatalampungselatan #batulingguhlampung #tuguempatlampung #ministonelampung",Attraction,,"desa way hui lampung selatan 😱 bersejarah dan misterius ungkapan yang tepat untuk tempat ini. konon, batu ini sudah ada sejak zaman kolonial belanda. penamaannya pun beragam seperti “batu lingguh”, “mini stone” dan ada juga yang menyebutnya “tugu empat” 🌍 lokasi: batu lingguh/mini stone/tugu empat, desa way huwi, kec.jati agung, kab.lampung selatan, prov.lampung, indonesia",repost kelampungaja lampungdong pejalankakilampung lampungtok lampungkuy lampungselatanig lampungmu lampungselatanexplore pejuangpesonalampung mata lampungku ekspedisisumatera lampungme bolang lampung lampung light wisata lampungme lampungselatan wisatalampungselatan batulingguhlampung tuguempatlampung ministonelampung,desa way hui lampung selatan bersejarah dan misterius ungkapan yang tepat untuk tempat ini konon batu ini sudah ada sejak zaman kolonial belanda penamaannya pun beragam seperti batu lingguh mini stone dan ada juga yang menyebutnya tugu empat bumi lokasi batu lingguh mini stone tugu empat desa way huwi kec jati agung kab lampung selatan prov lampung indonesia
https://www.instagram.com/p/CYTAEKTriCi/,418.jpg,44565.239629629628,"Suara deburan ombak bikin candu💙
.
#janah2410 #storyaesthetic99 #ａｅｓｔｈｅｔｉｃ#selebgramlampuung #selebgramlampung_id #selebgramlampung_ #selebgramindonesia #ootdstyle #ootddaily #ootdfashion #wisatalampung #wisatalampungselatan #selebgram_lampung_id #pantaimarinakalianda #pantaimarinalampung #pantaimarina #fypシ #fypinstagram #fypindonesia #fff💋 #lfl💛 #fff😊 #lll #lflfff❤ #ombakpantai",Attraction,,suara deburan ombak bikin candu💙. シ 💋 💛 😊 ❤,janah2410 storyaesthetic99 aesthetic selebgramlampuung selebgramlampung id selebgramlampung selebgramindonesia ootdstyle ootddaily ootdfashion wisatalampung wisatalampungselatan selebgram lampung id pantaimarinakalianda pantaimarinalampung pantaimarina fyp fypinstagram fypindonesia fff lfl lll lflfff ombakpantai,suara deburan ombak bikin candu cinta cinta cinta senang cinta
https://www.instagram.com/p/CKVmJhnpBd1/,419.jpg,44218.275567129633,"Hati akan merasa tenang jika kita yakin apapun yg luput dari kita bukanlah takdir kita,dan apapun yg ditakdirkan untuk kita tak akan luput dari kita..
 
#pantaitapakkera 
#wisatalampungselatan",Attraction,,"hati akan merasa tenang jika kita yakin apapun yg luput dari kita bukanlah takdir kita,dan apapun yg ditakdirkan untuk kita tak akan luput dari kita",pantaitapakkera wisatalampungselatan,hati akan merasa tenang jika kita yakin apapun yang luput dari kita bukanlah takdir kita dan apapun yang ditakdirkan untuk kita tak akan luput dari kita
https://www.instagram.com/p/CYbpsa3v0So/,420.jpg,44568.599131944437,"Sendiri itu tenang, selebihnya kesepian
.
.
📸 @baguspangestu31 
.
#SebalangBeach #lampung #lampunginsta #potretlampung #explorelampung #wisatalampung #wisatalampungselatan #lampunghits #lampungkece",Attraction,,"sendiri itu tenang, selebihnya kesepian 📸",sebalang beach lampung lampunginsta potretlampung explorelampung wisatalampung wisatalampungselatan lampunghits lampungkece,sendiri itu tenang selebihnya kesepian kamera
https://www.instagram.com/p/Cfyu0Xdr2uz/,421.jpg,44751.548483796287,"Wisata Jati Agro Farm yang ada di Jatimulyo Lampung Selatan sekarang ada kolam renangnya. 

Cek video dan info lengkapnya di channel YouTube Jani Master, LINK ada di profil. 

#wisatabandarlampung #wisatalampung #wisatalampungselatan #jatimulyo #jatiagro #jatiagrofarm #wisatajatiagro #wisatadilampung",Attraction,,"wisata jati agro farm yang ada di jatimulyo lampung selatan sekarang ada kolam renangnya. cek video dan info lengkapnya di channel youtube jani master, link ada di profil",wisatabandarlampung wisatalampung wisatalampungselatan jatimulyo jatiagro jatiagrofarm wisatajatiagro wisatadilampung,wisata jati agro farm yang ada di jatimulyo lampung selatan sekarang ada kolam renangnya cek video dan info lengkapnya di channel youtube jani master link ada di profil
https://www.instagram.com/p/CXix38Cl_QJ/,422.jpg,44546.512164351851,"Mention orang yang ingin kamu ajak ke pulau Pahawang island 🥰

-
Private trip, adalah favorit pilihan yang tepat untuk tour.

-
[ Fasilitas ]

∆ Kapal xplore pulau
∆ maksimal 5 pulau dan pantai
∆ 1 set alat snorkeling ( mask, pelampung )

_________________________________________________________

More info and reservation :
☎️ Cp/wa : +62 83168234908

-

-
---------------------------
 -----------------------------

#travel #sunset #travelgram #vacation #wisatalampungselatan #beach #lampunghits #pesonaindonesia #opentrippahawangmurah #palembangupdate #sewakapalmurah #kelagianlunik #pasirtimbullampung #liburanmurah #lampunggeh",Attraction,,"mention orang yang ingin kamu ajak ke pulau pahawang island 🥰 - private trip, adalah favorit pilihan yang tepat untuk tour. - [ fasilitas ] ∆ kapal xplore pulau ∆ maksimal 5 pulau dan pantai ∆ 1 set alat snorkeling ( mask, pelampung ) more info and reservation: ☎️ cp/wa: +62 83168234908",travel sunset travelgram vacation wisatalampungselatan beach lampunghits pesonaindonesia opentrippahawangmurah palembangupdate sewakapalmurah kelagianlunik pasirtimbullampung liburanmurah lampunggeh,mention orang yang ingin kamu ajak ke pulau pahawang island suka private trip adalah favorit pilihan yang tepat untuk tour fasilitas kapal xplore pulau maksimal 5 pulau dan pantai 1 set alat snorkeling mask pelampung more info and reservation telepon cp whatsapp 62 83168234908
https://www.instagram.com/p/Cfj7dgrBvGn/,423.jpg,44745.799780092602,"Wake Me Up When I Care...
.
.
.
📍Pulau Sebesi, Lampung
#explorelampung #pantaisebesi #visitlampung #explorepantai #solotravelling #solotraveller #canoing #infopandeglang #travelphotography #photography #nature #travelgram #pickoftheday #instagood #snorkeling #instatravel #adventure #travelblogger #trip #landscape #naturephotography #pulausebesi #sebesiisland #wisatakrakatau #wisatalampungselatan #exploresebesi #gunungkrakatau #explorekrakatau #gunungkrakatau",Attraction,,"wake me up when i care 📍pulau sebesi, lampung",explorelampung pantaisebesi visitlampung explorepantai solotravelling solotraveller canoing infopandeglang travelphotography photography nature travelgram pickoftheday instagood snorkeling instatravel adventure travelblogger trip landscape naturephotography pulausebesi sebesiisland wisatakrakatau wisatalampungselatan exploresebesi gunungkrakatau explorekrakatau,wake me up when i care lokasi pulau sebesi lampung
https://www.instagram.com/p/CSX7c7ZhC4N/,424.jpg,44418.022638888891,"🐎 Hewan pun mempunyai hati. Jika kita tak melukainya, maka ia pun tak akan melukai kita. 
————————————————
🌍 Lokasi : Kampung Kuda, Desa Gedung Agung Kec.Jati Agung, Kab.Lampung Selatan, Prov.Lampung, Indonesia. 
. 
#lampung #mampirlampung #pesonatraveller  #lampungtraveling #ingetlampung #jelajahlampung #lampungable #lampungselatanexplore #lampungselatanig #disparbudlamsel #lampungselatanamazing #lampungselatan #kampungkuda #jatiagung #wisatalampungselatan
Reposted from @abid_rabbani28",Amenities,Fasilitas Berkuda,"🐎 hewan pun mempunyai hati. jika kita tak melukainya, maka ia pun tak akan melukai kita. 🌍 lokasi: kampung kuda, desa gedung agung kec.jati agung, kab.lampung selatan, prov.lampung, indonesia reposted from",lampung mampirlampung pesonatraveller lampungtraveling ingetlampung jelajahlampung lampungable lampungselatanexplore lampungselatanig disparbudlamsel lampungselatanamazing lampungselatan kampungkuda jatiagung wisatalampungselatan,hewan pun mempunyai hati jika kita tak melukainya maka ia pun tak akan melukai kita bumi lokasi kampung kuda desa gedung agung kec jati agung kab lampung selatan prov lampung indonesia reposted from
https://www.instagram.com/p/CfTnz5qplwl/,425.jpg,44739.46675925926,"''Kalo mau tau asli nya gua
Main sama gua
Duduk berdua
Kita ngopi
Kalo dari cerita orang mah
Gua kebagian brengseknya doang 😁.''
.
.
.
.
.
#wisatalampung #wisatalampungselatan #wisatakalianda #lampungselatanexplore #wisataindonesiakeren🇲🇨",Attraction,,''kalo mau tau asli nya gua main sama gua duduk berdua kita ngopi kalo dari cerita orang mah gua kebagian brengseknya doang 😁.'' 🇲🇨,wisatalampung wisatalampungselatan wisatakalianda lampungselatanexplore wisataindonesiakeren,kalau mau tau asli nya gua main sama gua duduk berdua kita ngopi kalau dari cerita orang mah gua kebagian brengseknya doang senang
https://www.instagram.com/p/CkQSSBIBH8U/,426.jpg,44862.446701388893,"-✈️
.
Sudah akhir pekan aja ni kak, masih bingung mau kemana weekend kali ini, eitsss kagak usah bingung, Air terjun Citiis solusinya.

Air Terjun Citiis ini, merupakan satu dari beberapa objek wisata alam Air Terjun di Kabupaten Lampung Selatan.

Lokasi Air Terjun yang berada di bawah kaki Gunung Rajabasa dengan dikelilingi pohon-pohon hutan alami. Keindahan Air Terjun Citiis sangatlah menggoda untuk didatangi.

Hijaunya pepohonan khas Gunung Rajabasa yang masih alami, serta batu hitam dengan hiasan lumut menjadi pemandangan yang menyejukan mata.

Riak suara air yang turun dari ketinggian sekira 10-20 meter, seolah menjadi irama syahdu.
Perjuangan melelahkan, track memacu andrenalin akan terbayarkan sudah, kala mata menatap dan merasakan langsung kesegaran Air Terjun Citiis.
If @ekamaulanaiqbal_18

📍 Air Terjun Citiis, Rajabasa, Lampung Selatan.

🏅From @demenalam

#curug #waterfall #explorelampung #lampungselatan #wisatalampungselatan  #lampungmoment #visitlampung #wisatalampung #pesonalampung #genpilampung #pesonaindonesia #lampunggeh #lampunghits #lampungeksis #lfl #likeforlikes #likeforfollow #inilampungyay #potretlampung #lampunginsta #parapejalanlampung #pendakilampung #travellerlampung #lampungkece  #lampungpedia  #alamlampung #nature #instagood  #travelingindonesia #traveling",Attraction,,"✈️. sudah akhir pekan aja ni kak, masih bingung mau kemana weekend kali ini, eitsss kagak usah bingung, air terjun citiis solusinya. air terjun citiis ini, merupakan satu dari beberapa objek wisata alam air terjun di kabupaten lampung selatan. lokasi air terjun yang berada di bawah kaki gunung rajabasa dengan dikelilingi pohon-pohon hutan alami. keindahan air terjun citiis sangatlah menggoda untuk didatangi. hijaunya pepohonan khas gunung rajabasa yang masih alami, serta batu hitam dengan hiasan lumut menjadi pemandangan yang menyejukan mata. riak suara air yang turun dari ketinggian sekira 10-20 meter, seolah menjadi irama syahdu. perjuangan melelahkan, track memacu andrenalin akan terbayarkan sudah, kala mata menatap dan merasakan langsung kesegaran air terjun citiis. if 📍 air terjun citiis, rajabasa, lampung selatan. 🏅from",curug waterfall explorelampung lampungselatan wisatalampungselatan lampungmoment visitlampung wisatalampung pesonalampung genpilampung pesonaindonesia lampunggeh lampunghits lampungeksis lfl likeforlikes likeforfollow inilampungyay potretlampung lampunginsta parapejalanlampung pendakilampung travellerlampung lampungkece lampungpedia alamlampung nature instagood travelingindonesia traveling,sudah akhir pekan saja ini kak masih bingung mau kemana weekend kali ini eitss kagak usah bingung air terjun citiis solusinya air terjun citiis ini merupakan satu dari beberapa objek wisata alam air terjun di kabupaten lampung selatan lokasi air terjun yang berada di bawah kaki gunung rajabasa dengan dikelilingi pohon pohon hutan alami keindahan air terjun citiis sangatlah menggoda untuk didatangi hijaunya pepohonan khas gunung rajabasa yang masih alami serta batu hitam dengan hiasan lumut menjadi pemandangan yang menyejukan mata riak suara air yang turun dari ketinggian sekira 10 20 meter seolah menjadi irama syahdu perjuangan melelahkan track memacu andrenalin akan terbayarkan sudah kala mata menatap dan merasakan langsung kesegaran air terjun citiis if lokasi air terjun citiis rajabasa lampung selatan from
https://www.instagram.com/p/CYMCKIGFfH0/,427.jpg,44562.533796296288,"Search wisata lampung

.
.
#kaliandaresort #alaualauresort #lagunabeach #lagunaalaualau #wisatalampungselatan #wisatalampung #pesonalampung #wisataindonesia #travellerindonesia #indovidgramvideo #lampungvidgram #lampungwisata #lampungtrip ##pesonaindonesia #trans7 #jelajahindonesia #travelling #lampungeksis #potretlampung #pikniklampung #explorelampung #lflflflflflflfl",Amenities,Lummay Villa Dan ResortsAlau Alau Boutique Resort Kalianda,search wisata lampung #,kaliandaresort alaualauresort lagunabeach lagunaalaualau wisatalampungselatan wisatalampung pesonalampung wisataindonesia travellerindonesia indovidgramvideo lampungvidgram lampungwisata lampungtrip pesonaindonesia trans7 jelajahindonesia travelling lampungeksis potretlampung pikniklampung explorelampung lflflflflflflfl,search wisata lampung
https://www.instagram.com/p/CLUqbkVHvU7/,428.jpg,44242.768321759257,"Ditanganmu segalanya jadi luar biasa, thanks...
Prewed @pantai_keduwarna
Repost :@hansphotography_09 
#pantai_keduwarna
#preweddingphotography
#prewedding#pantai #wisatalampungselatan #wonderfullampungselatan #dinaspariwisatalampungselatan #kaliandaig",Attraction,,"ditanganmu segalanya jadi luar biasa, thanks prewed repost",pantai keduwarna preweddingphotography prewedding pantai wisatalampungselatan wonderfullampungselatan dinaspariwisatalampungselatan kaliandaig,ditanganmu segalanya jadi luar biasa thanks prewed repost
https://www.instagram.com/p/CPDDwnsBM52/,429.jpg,44335.352048611108,"Carilah tempat dimana kmu di hargai bukan dibutuhkan, karena banyak orang yang butuh tapi lupa caranya menghargai. ⚪️

#Lampungpunyacerita
#janganmenyerah 
#janganlupabersyukur 
#janganlupabahagia 
#lampunghits 
#lampunggeh 
#wisatalampungselatan 
#Kalianda
#lampunggeh 
#Bujangsumatera
#Minang
#Jawa
#Sunda
#Lampung
#Indonesia",Attraction,,"carilah tempat dimana kmu di hargai bukan dibutuhkan, karena banyak orang yang butuh tapi lupa caranya menghargai. ⚪️",lampungpunyacerita janganmenyerah janganlupabersyukur janganlupabahagia lampunghits lampunggeh wisatalampungselatan kalianda bujangsumatera minang jawa sunda lampung indonesia,carilah tempat dimana kmu di hargai bukan dibutuhkan karena banyak orang yang butuh tapi lupa caranya menghargai
https://www.instagram.com/p/DQVSQ0AkpBI/,430.jpg,45958.014328703714,"HOLIDAY TRIP BY PT ANDINI TOURS & TRAVEL❤️✨

______________________________________________
Bingung mikirin liburan akhir tahun ke mana???
Tenang sobat!!! ANDINI TOURS & TRAVEL siap menemani liburan para sahabat!!!!

Info trip:081271103187

#pahawangmurah #pahawanglampung #pahawangislandlampung #pahawangtrip #pahawangbeach #telukhantu #telukhantupesawaran #telukhantulampung #fyp #fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp #fypシ❤️💞❤️ #wisatalam #wisatalampung #wisatalampungku #wisatalampungselatan",Attraction,,holiday trip by pt andini tours dan travel❤️✨ bingung mikirin liburan akhir tahun ke mana? tenang sobat! andini tours dan travel siap menemani liburan para sahabat! info trip:081271103187 シ❤️💞❤️,pahawangmurah pahawanglampung pahawangislandlampung pahawangtrip pahawangbeach telukhantu telukhantupesawaran telukhantulampung fyp fypppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppppp wisatalam wisatalampung wisatalampungku wisatalampungselatan,holiday trip by pt andini tours dan travel cinta indah bingung mikirin liburan akhir tahun ke mana tenang sobat andini tours dan travel siap menemani liburan para sahabat info trip 081271103187 cinta cinta cinta
https://www.instagram.com/p/C0dWKwrycLB/,431.jpg,45265.201145833344,"Menghidupkan kembali momen ini 😍

#deogratias #happiness #grateful #marinalampung #pantaimarinalampung #wisatalampungselatan",Attraction,,menghidupkan kembali momen ini 😍,deogratias happiness grateful marinalampung pantaimarinalampung wisatalampungselatan,menghidupkan kembali momen ini suka
https://www.instagram.com/p/CO9Y4uoFjGP/,432.jpg,44333.150081018517,"""Hidup itu bukan tentang memiliki dan mendapatkan, tetapi tentang memberi serta menjadi ""sesuatu"".""

Pantai Batu Rame, Kalianda, Lampung Selatan

#lampung #lampunghits #lampunggeh #lampungselatan #lampungwalk #lampungwawai #lovelampung #lampunginsta #lampunggham #lampungmoment #lampungyay #lampungkeren #pikniklampung #explorelampung #wisatalampung #wisatalampungselatan #pesonalampung #pesonapantai #ayodolan #pariwisata #explorelampung #lampung_geh #explorekalianda #pantaibaturame #pesonapantai #ayodolan #infokyai #lampungwah #lampunghelau",Attraction,,"""hidup itu bukan tentang memiliki dan mendapatkan, tetapi tentang memberi serta menjadi ""sesuatu""."" pantai batu rame, kalianda, lampung selatan",lampung lampunghits lampunggeh lampungselatan lampungwalk lampungwawai lovelampung lampunginsta lampunggham lampungmoment lampungyay lampungkeren pikniklampung explorelampung wisatalampung wisatalampungselatan pesonalampung pesonapantai ayodolan pariwisata lampung geh explorekalianda pantaibaturame infokyai lampungwah lampunghelau,hidup itu bukan tentang memiliki dan mendapatkan tetapi tentang memberi serta menjadi sesuatu pantai batu rame kalianda lampung selatan
https://www.instagram.com/p/CR7tNX-he35/,433.jpg,44407.062083333331,"👋🏻 ROJAIP (Rombongan Jadi Ngetrip) 

Kapan terakhir kalian ke sini cuy ??? ...

————————————————
🌍 Lokasi : Teropong Kota Kalianda, Desa Sumur Kumbang, Kec.Kalianda, Kab.Lampung Selatan, Prov.Lampung, Indonesia. 
.

#Repost @abid_rabbani28
...

#lampungtok #jalanjalandilampung #lampungselatanexplore #lampungberwisata #lampungselatanig #lampungtraveling #kaliandaig #surganyalampung #lampungmu #lokal_kalianda #lampungme #jejaklampung #disparbudlamsel #lampungselatanamazing #khamkalianda #wisata_lampungsai_ig #lampungselatan #teropongkotakalianda #kalianda #wisatalampungselatan",Attraction,,"👋🏻 rojaip (rombongan jadi ngetrip) kapan terakhir kalian ke sini cuy? 🌍 lokasi: teropong kota kalianda, desa sumur kumbang, kec.kalianda, kab.lampung selatan, prov.lampung, indonesia",repost lampungtok jalanjalandilampung lampungselatanexplore lampungberwisata lampungselatanig lampungtraveling kaliandaig surganyalampung lampungmu lokal kalianda lampungme jejaklampung disparbudlamsel lampungselatanamazing khamkalianda wisata lampungsai ig lampungselatan teropongkotakalianda kalianda wisatalampungselatan,rojaip rombongan jadi ngetrip kapan terakhir kalian ke sini cuy bumi lokasi teropong kota kalianda desa sumur kumbang kec kalianda kab lampung selatan prov lampung indonesia
